IE_XML_ID;IE_NAME;IE_ID;IE_ACTIVE;IE_ACTIVE_FROM;IE_ACTIVE_TO;IE_PREVIEW_PICTURE;IE_PREVIEW_TEXT;IE_PREVIEW_TEXT_TYPE;IE_DETAIL_PICTURE;IE_DETAIL_TEXT;IE_DETAIL_TEXT_TYPE;IE_CODE;IE_SORT;IE_TAGS;IP_PROP58;IP_PROP57;IP_PROP59;IC_GROUP0;IC_GROUP1;IC_GROUP2
12193;О проекте федерального закона № 309789-8 «О внесении изменения в статью 40 Жилищного кодекса Российской Федерации»;12193;Y;19.04.2023 11:10:00;;;;text;;;text;;500;;19.04.2023;1979 ПВХ-III;/upload/iblock/26f/cklwun3ne0ebhz84t22aiefzrj9lnn48/№ 1979 ПВХ-III от 19.04.2023.pdf;;;
12194;О докладе Уполномоченного по правам человека в Республике Тыва за 2022 год;12194;Y;19.04.2023 11:11:00;;;;text;;;text;;500;;19.04.2023;1980 ПВХ-III;/upload/iblock/012/wsu304nea0o4xbaat6bs4vjnohyhbg7n/№ 1980 ПВХ-III от 19.04.2023.pdf;;;
12220;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О республиканском бюджете Республики Тыва на 2023 год и на плановый период 2024 и 2025 годов»;12220;Y;26.04.2023 16:21:00;;;;text;;;text;;500;;26.04.2023;1981 ПВХ-III;/upload/iblock/97f/x4f984cs260s6z1dte10z59a783c2n2r/№ 1981 ПВХ-III от 26.04.2023.pdf;;;
12221;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О республиканском бюджете Республики Тыва на 2023 год и на плановый период 2024 и 2025 годов»;12221;Y;26.04.2023 16:22:00;;;;text;;;text;;500;;26.04.2023;1982 ПВХ-III;/upload/iblock/441/25a9qigkfa9xxrfc731zwsiq7x46hf7h/№ 1982 ПВХ-III от 26.04.2023.pdf;;;
12222;О проекте закона Республики Тыва «О внесении изменений в отдельные законодательные акты Республики Тыва»;12222;Y;26.04.2023 16:23:00;;;;text;;;text;;500;;26.04.2023;1983 ПВХ-III;/upload/iblock/0b4/v4pkdxfsz7pqziezzuudbp3hci4opom9/№ 1983 ПВХ-III от 26.04.2023.pdf;;;
12223;О протесте первого заместителя прокурора Республики Тыва на Закон Республики Тыва от 28 декабря 2011 года № 1156 BX-I «О референдумах в Республике Тыва»;12223;Y;26.04.2023 16:24:00;;;;text;;;text;;500;;26.04.2023;1984 ПВХ-III;/upload/iblock/e4e/8jg754ze9shxuqmlb8d2yyipiy0szfh5/№ 1984 ПВХ-III от 26.04.2023.pdf;;;
12224;О создании рабочей группы по выявлению мнения населения о присвоении наименования Тоолайлыг населенному пункту на территории Монгун-Тайгинского кожууна;12224;Y;26.04.2023 16:24:00;;;;text;;;text;;500;;26.04.2023;1985 ПВХ-III;/upload/iblock/579/aev6suq4z093ev4qvewshpxd2v00j4d5/№ 1985 ПВХ-III от 26.04.2023.pdf;;;
12225;О проекте федерального закона № 337373-8 «О внесении изменений в Кодекс Российской Федерации об административных правонарушениях»;12225;Y;26.04.2023 16:25:00;;;;text;;;text;;500;;26.04.2023;1986 ПВХ-III;/upload/iblock/85c/snlhv0ksgdwelo2dl0q2m015rkgdh3zt/№ 1986 ПВХ-III от 26.04.2023.pdf;;;
12226;О проекте федерального закона № 337250-8 «О внесении изменений в Кодекс Российской Федерации об административных правонарушениях»;12226;Y;26.04.2023 16:26:00;;;;text;;;text;;500;;26.04.2023;1987 ПВХ-III;/upload/iblock/f5e/fssdspqd1f35te6rv707buhtbx0btchz/№ 1987 ПВХ-III от 26.04.2023.pdf;;;
12227;О проекте федерального закона № 325647-8 «О биоресурсных центрах и биологических (биоресурсных) коллекциях»;12227;Y;26.04.2023 16:26:00;;;;text;;;text;;500;;26.04.2023;1988 ПВХ-III;/upload/iblock/2df/znf74b2ysvb386z3kmgj58eqz4skb3fq/№ 1988 ПВХ-III от 26.04.2023.pdf;;;
12228;О проекте федерального закона № 152532-8 «О внесении изменений в статьи 3.5 и 14.8 Кодекса Российской Федерации об административных правонарушениях»;12228;Y;26.04.2023 16:27:00;;;;text;;;text;;500;;26.04.2023;1989 ПВХ-III;/upload/iblock/e59/ci5orcc22kmwfhgu9s8kkpimg8fuxaeh/№ 1989 ПВХ-III от 26.04.2023.pdf;;;
12229;О проекте федерального закона № 333901-8 «О внесении изменений в Федеральный закон от 24 июня 1999 года № 120-ФЗ «Об основах системы профилактики безнадзорности и правонарушений несовершеннолетних» (в части расширения перечня категорий несовершеннолетних,;12229;Y;26.04.2023 16:28:00;;;;text;;;text;;500;;26.04.2023;1990 ПВХ-III;/upload/iblock/9f3/m39oncb0dyo4h151d1kg99z6la762leq/№ 1990 ПВХ-III от 26.04.2023.pdf;;;
12230;О проекте федерального закона № 305790-8 «О внесении изменения в статью 13 Федерального закона «Об организации дорожного движения в Российской Федерации и о внесении изменений в отдельные законодательные акты Российской Федерации»;12230;Y;26.04.2023 16:28:00;;;;text;;;text;;500;;26.04.2023;1991 ПВХ-III;/upload/iblock/91d/094thdx94ryj3uo02e55pei0wf52h1d5/№ 1991 ПВХ-III от 26.04.2023.pdf;;;
12231;О проекте федерального закона № 316690-8 «О внесении изменений в статью 31 Федерального закона «О морских портах в Российской Федерации и о внесении изменений в отдельные законодательные акты Российской Федерации»;12231;Y;26.04.2023 16:29:00;;;;text;;;text;;500;;26.04.2023;1992 ПВХ-III;/upload/iblock/281/0ewyu4ulxcxfdwsefyip4eyv8uz8iojk/№ 1992 ПВХ-III от 26.04.2023.pdf;;;
12232;О проекте федерального закона № 321577-8 «О внесении изменений в отдельные законодательные акты Российской Федерации»;12232;Y;26.04.2023 16:30:00;;;;text;;;text;;500;;26.04.2023;1993 ПВХ-III;/upload/iblock/f0a/80l5x6hba6e7wu0r3fxp3gygsbe51e6q/№ 1993 ПВХ-III от 26.04.2023.pdf;;;
12233;О даче согласия для назначения на должность заместителя Председателя Правительства Республики Тыва Сарыглара Орлана Денек-ооловича;12233;Y;17.05.2023 16:31:00;;;;text;;;text;;500;;17.05.2023;1994 ПВХ-III;/upload/iblock/8f5/e3o2oja34tj5mgjwp5fus5n2tnfqz338/№ 1994 ПВХ-III от 17.05.2023.pdf;;;
12234;О досрочном прекращении полномочий депутата Верховного Хурала (парламента) Республики Тыва Кара-оола Юрия Валерьевича;12234;N;17.05.2023 16:32:00;;;;text;;;text;;500;;17.05.2023;1995 ПВХ-III;/upload/iblock/56c/tfvpa8g74nwzvf7pg8di40yglsa0zyb0/№ 1995 ПВХ-III от 17.05.2023.pdf;;;
12235;О председателе Комитета Верховного Хурала (парламента) Республики Тыва по безопасности, правопорядку и приграничным вопросам;12235;Y;17.05.2023 16:34:00;;;;text;;;text;;500;;17.05.2023;1996 ПВХ-III;/upload/iblock/84f/f8i0xt1pet2ytabud1hov19ozz27sga6/№ 1996 ПВХ-III от 17.05.2023.pdf;;;
12236;О проекте закона Республики Тыва «О внесении изменения в приложение 2 Закона Республики Тыва «О денежном содержании и поощрении лиц, замещающих государственные должности Республики Тыва и должности государственной гражданской службы Республики Тыва»;12236;Y;17.05.2023 16:35:00;;;;text;;;text;;500;;17.05.2023;1997 ПВХ-III ;/upload/iblock/0a4/4ddq9q9lu6w077qeakd2qh3elhwmy8jo/№ 1997 ПВХ-III от 17.05.2023.pdf;;;
12237;О проекте закона Республики Тыва «О внесении изменения в Закон Республики Тыва «О денежном содержании и поощрении лиц, замещающих государственные должности Республики Тыва и должности государственной гражданской службы Республики Тыва» («О внесении измене;12237;Y;17.05.2023 16:36:00;;;;text;;;text;;500;;17.05.2023;1998 ПВХ-III;/upload/iblock/f9f/fwxelpumzzc0uds0v6f2vtxex1noltpb/№ 1998 ПВХ-III от 17.05.2023.pdf;;;
12238;О Законе Республики Тыва «О внесении изменения в Закон Республики Тыва «О денежном содержании и поощрении лиц, замещающих государственные должности Республики Тыва и должности государственной гражданской службы Республики Тыва»;12238;Y;17.05.2023 16:36:00;;;;text;;;text;;500;;17.05.2023;1999 ПВХ-III;/upload/iblock/8e1/8zhjbe31g3pyi9l3tv4gmho7qf3eybif/№ 1999 ПВХ-III от 17.05.2023.pdf;;;
12239;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О референдумах в Республике Тыва»;12239;Y;17.05.2023 16:37:00;;;;text;;;text;;500;;17.05.2023;2000 ПВХ-III;/upload/iblock/d91/q6ceupsbm8orlc1oshtu82ubseyjnw9w/№ 2000 ПВХ-III от 17.05.2023.pdf;;;
12241;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О референдумах в Республике Тыва»;12241;Y;17.05.2023 16:39:00;;;;text;;;text;;500;;17.05.2023;2001 ПВХ-III;/upload/iblock/844/eyi86b0973nd5milvfm8b2szbuhupwag/№ 2001 ПВХ-III от 17.05.2023.pdf;;;
12242;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О государственных наградах Республики Тыва»;12242;Y;17.05.2023 16:40:00;;;;text;;;text;;500;;17.05.2023;2002 ПВХ-III;/upload/iblock/c9c/6ms33wyxmwckatt39b0jadm5c32j3vr3/№ 2002 ПВХ-III от 17.05.2023.pdf;;;
12243;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О государственных наградах Республики Тыва»;12243;Y;17.05.2023 16:41:00;;;;text;;;text;;500;;17.05.2023;2003 ПВХ-III;/upload/iblock/cc1/pj7muqn0482kvfv5g1ld7h1mre2h4kb7/№ 2003 ПВХ-III от 17.05.2023.pdf;;;
12244;О проекте закона Республики Тыва «О внесении изменений в статью 3 Закона Республики Тыва «О пенсии за выслугу лет лицам, замещавшим государственные должности Республики Тыва, должности государственной гражданской службы Республики Тыва»;12244;Y;17.05.2023 16:42:00;;;;text;;;text;;500;;17.05.2023;2004 ПВХ-III;/upload/iblock/c38/cj97x29wl93x1b13sukp3w47hnq3oic6/№ 2004 ПВХ-III от 17.05.2023.pdf;;;
12245;О Законе Республики Тыва «О внесении изменений в статью 3 Закона Республики Тыва «О пенсии за выслугу лет лицам, замещавшим государственные должности Республики Тыва, должности государственной гражданской службы Республики Тыва»;12245;Y;17.05.2023 16:42:00;;;;text;;;text;;500;;17.05.2023;2005 ПВХ-III;/upload/iblock/178/8x1f7sah900yarp1br0fag2kv54603gl/№ 2005 ПВХ-III от 17.05.2023.pdf;;;
12246;0 проекте закона Республики Тыва «О внесении изменения в статью 1 Закона Республики Тыва «О праздничных днях Республики Тыва»;12246;Y;17.05.2023 16:43:00;;;;text;;;text;;500;;17.05.2023;2006 ПВХ-III;/upload/iblock/8d3/8jecsvxjvy6vizdss5l69arrts7seio1/№ 2006 ПВХ-III от 17.05.2023.pdf;;;
12247;О Законе Республики Тыва «О внесении изменения в статью 1 Закона Республики Тыва «О праздничных днях Республики Тыва»;12247;Y;17.05.2023 16:44:00;;;;text;;;text;;500;;17.05.2023;2007 ПВХ-III;/upload/iblock/b35/g27ceaxythj0n4rmow98tx1fk3rm6b32/№ 2007 ПВХ-III от 17.05.2023.pdf;;;
12248;О проекте закона Республики Тыва «О внесении изменений в отдельные законодательные акты Республики Тыва»;12248;Y;17.05.2023 16:45:00;;;;text;;;text;;500;;17.05.2023;2008 ПВХ-III;/upload/iblock/fa6/f7mq7lf27qd2tvp9v30qn0gg3rmfpnk5/№ 2008 ПВХ-III от 17.05.2023.pdf;;;
12249;О Законе Республики Тыва «О внесении изменений в отдельные законодательные акты Республики Тыва»;12249;Y;17.05.2023 16:46:00;;;;text;;;text;;500;;17.05.2023;2009 ПВХ-III;/upload/iblock/342/s8b8zd35k8xaoz3x10ep46msv8md79fq/№ 2009 ПВХ-III от 17.05.2023.pdf;;;
12250;О проекте закона Республики Тыва «О социальной поддержке отдельных категорий семей в форме оснащения жилых помещений автономными пожарными извещателями»;12250;Y;17.05.2023 16:47:00;;;;text;;;text;;500;;17.05.2023;2010 ПВХ-III;/upload/iblock/2e4/b0dgdx03yu7f0lbll91saphx4isly9fn/№ 2010 ПВХ-III от 17.05.2023.pdf;;;
12251;О Законе Республики Тыва «О социальной поддержке отдельных категорий семей в форме оснащения жилых помещений автономными пожарными извещателями»;12251;Y;17.05.2023 16:48:00;;;;text;;;text;;500;;17.05.2023;2011 ПВХ-III;/upload/iblock/50c/74ozi4s44qwszohqb9oh590ifuidr9is/№ 2011 ПВХ-III от 17.05.2023.pdf;;;
12252;О проекте закона Республики Тыва «О внесении изменения в статью 6 Закона Республики Тыва «О реализации полномочий по социальному обслуживанию граждан на территории Республики Тыва»;12252;Y;17.05.2023 16:57:00;;;;text;;;text;;500;;17.05.2023;2012 ПВХ-III;/upload/iblock/5a4/50b7wkwocxob0dxb3j8xi9tm2gtsozgq/№ 2012 ПВХ-III от 17.05.2023.pdf;;;
12253;О Законе Республики Тыва «О внесении изменения в статью 6 Закона Республики Тыва «О реализации полномочий по социальному обслуживанию граждан на территории Республики Тыва»;12253;Y;17.05.2023 16:59:00;;;;text;;;text;;500;;17.05.2023;2013 ПВХ-III;/upload/iblock/159/g5gq9kcc0q11s5liuyjahznajhfydj8l/№ 2013 ПВХ-III от 17.05.2023.pdf;;;
12254;О проекте закона Республики Тыва «О внесении изменений в статьи 8 и 10 Закона Республики Тыва «Об охране здоровья граждан в Республике Тыва»;12254;Y;17.05.2023 17:00:00;;;;text;;;text;;500;;17.05.2023;2014 ПВХ-III;/upload/iblock/3f6/yd69ausx6g4zn9chze6v0kxvaf3qdfbw/№ 2014 ПВХ-III от 17.05.2023.pdf;;;
12255;О Законе Республики Тыва «О внесении изменений в статьи 8 и 10 Закона Республики Тыва «Об охране здоровья граждан в Республике Тыва»;12255;Y;17.05.2023 17:01:00;;;;text;;;text;;500;;17.05.2023;2015 ПВХ-III;/upload/iblock/dbe/5tn7m99d1703ofdy0jwckg05s0il9b8m/№ 2015 ПВХ-III от 17.05.2023.pdf;;;
12256;О проекте закона Республики Тыва «О региональном государственном контроле (надзоре) в области технического состояния и эксплуатации аттракционов на территории Республики Тыва»;12256;Y;17.05.2023 17:02:00;;;;text;;;text;;500;;17.05.2023;2016 ПВХ-III;/upload/iblock/58d/2allq2dlae45d50dnwf1xk9hy8qtvqmc/№ 2016 ПВХ-III от 17.05.2023.pdf;;;
12257;О назначении опроса граждан для выявления мнения населения и его учета при принятии решения по вопросу образования нового населенного пункта на территории Монгун-Тайгинского кожууна Республики Тыва и для выявления мнения населения о присвоении ему наимено;12257;Y;17.05.2023 17:13:00;;;;html;;;text;;500;;17.05.2023;2026 ПВХ-III;/upload/iblock/5dc/2zfoicbwgp00duafio07qp2r8zhwx1tb/2026 (1).pdf;;;
12258;О Законе Республики Тыва «О региональном государственном контроле (надзоре) в области технического состояния и эксплуатации аттракционов на территории Республики Тыва»;12258;Y;17.05.2023 17:30:00;;;;text;;;text;;500;;17.05.2023;2017 ПВХ-III;/upload/iblock/614/by6dypvx78wq96rdi626gwws88c3iq99/№ 2017 ПВХ-III от 17.05.2023.pdf;;;
12259;О Законе Республики Тыва «О внесении изменений в отдельные законодательные акты Республики Тыва»;12259;Y;17.05.2023 17:30:00;;;;text;;;text;;500;;17.05.2023;2018 ПВХ-III;/upload/iblock/087/5g6gm73bp1wqmbcfkb5hwtsmngutp7sx/№ 2018 ПВХ-III от 17.05.2023.pdf;;;
12260;О проекте конституционного закона Республики Тыва «О внесении изменения 2 в статью 14 Конституционного закона Республики Тыва «О земле»;12260;Y;17.05.2023 17:31:00;;;;text;;;text;;500;;17.05.2023;2019 ПВХ-III;/upload/iblock/532/h6d0m517ubr1lkwtj6cko23ldsjuy72h/№ 2019 ПВХ-III от 17.05.2023.pdf;;;
12261;О проекте закона Республики Тыва «О порядке внеочередного оказания медицинской помощи отдельным категориям граждан в медицинских организациях, подведомственных уполномоченному органу исполнительной власти Республики Тыва в сфере здравоохранения»;12261;Y;17.05.2023 17:32:00;;;;text;;;text;;500;;17.05.2023;2020 ПВХ-III;/upload/iblock/e63/4t1yuengcqc7om3wns84sz93mm92vt04/№ 2020 ПВХ-III от 17.05.2023.pdf;;;
12262;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О пожарной безопасности в Республике Тыва»;12262;Y;17.05.2023 17:33:00;;;;text;;;text;;500;;17.05.2023;2021 ПВХ-III;/upload/iblock/b55/vzzgbf3cot6x07na6s7y46tr50dzcebi/№ 2021 ПВХ-III от 17.05.2023.pdf;;;
12263;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «Кодекс Республики Тыва об административных правонарушениях»;12263;Y;17.05.2023 17:33:00;;;;text;;;text;;500;;17.05.2023;2022 ПВХ-III;/upload/iblock/fe0/ymblpuqfib9qr4zqoreqzjjb6kt5wu08/№ 2022 ПВХ-III от 17.05.2023.pdf;;;
12264;О проекте закона Республики Тыва «О внесении изменения в статью 8 Закона Республики Тыва «О регулировании отдельных правоотношений в сфере увековечивания в Республике Тыва памяти погибших при защите Отечества»;12264;Y;17.05.2023 17:35:00;;;;text;;;text;;500;;17.05.2023;2023 ПВХ-III;/upload/iblock/e96/jjnydaqwlj33j827s3h0ye1kfve4a9gn/№ 2023 ПВХ-III от 17.05.2023.pdf;;;
12265;О проекте закона Республики Тыва «О нематериальном этнокультурном достоянии Республики Тыва»;12265;Y;17.05.2023 17:39:00;;;;text;;;text;;500;;17.05.2023;2024 ПВХ-III;/upload/iblock/1c7/ft9vza6f8y5tbkje1gkrf7uytoly2ast/№ 2024 ПВХ-III от 17.05.2023.pdf;;;
12266;О внесении изменения в состав Комитета Верховного Хурала (парламента) Республики Тыва по энергетике, строительству, транспорту и жилищно- коммунальному хозяйству;12266;Y;17.05.2023 17:39:00;;;;text;;;text;;500;;17.05.2023;2025 ПВХ-III;/upload/iblock/721/n3u90lnec8lmrvb303hyk97ywp02yonf/№ 2025 ПВХ-III от 17.05.2023.pdf;;;
12267;Об обращении Орловского областного Совета народных депутатов в Государственную Думу Федерального Собрания Российской Федерации по вопросу лицензирования деятельности по предоставлению социальных услуг в стационарной форме социального обслуживания граждана;12267;Y;17.05.2023 17:40:00;;;;text;;;text;;500;;17.05.2023;2027 ПВХ-III;/upload/iblock/216/orqwlx8q7mqjn7kl3jtzt7ckp4d7tec5/№ 2027 ПВХ-III от 17.05.2023.pdf;;;
12357;"О проекте конституционного закона Республики Тыва «О внесении изменений в Конституционный закон Республики Тыва «О земле» («О внесении изменений в статью 14"" Конституционного закона Республики Тыва «О земле») Верховный";12357;Y;;21.06.2023 13:46:00;;;text;;;text;;500;;13.06.2023;2028 ПВХ-III;/upload/iblock/165/m6n2zrievqzzt0aele8yvd73w0dtikj0/№ 2028 от 13.06.2023.pdf;;;
12358;О Конституционном законе Республики Тыва «О внесении изменений в Конституционный закон Республики Тыва «О земле»;12358;Y;21.06.2023 13:48:00;;;;text;;;text;;500;;13.06.2023;2029 ПВХ-III;/upload/iblock/fb0/s9i6qruquoigo7rj8393t8plw8ddjjhn/№ 2029 от 13.06.2023.pdf;;;
12359;"О проекте конституционного закона Республики Тыва «О внесении изменений в Конституционный закон Республики Тыва «О земле» («О внесении изменений в статью 14"" Конституционного закона Республики Тыва «О земле») Верховный";12359;Y;21.06.2023 13:50:00;;;;text;;;text;;500;;13.06.2023;2028 ПВХ-III;/upload/iblock/121/mkfyc9k236txqnzlg8ynvnxa7bx15nng/№ 2028 от 13.06.2023.pdf;;;
12360;О проекте закона Республики Тыва «Об исполнении республиканского бюджета Республики Тыва за 2022 год»;12360;Y;21.06.2023 13:51:00;;;;text;;;text;;500;;13.06.2023;№ 2030 ПВХ-III ;/upload/iblock/308/in4oz22gyxrqzddn7norr550ah8c5vmq/№ 2030 от 13.06.2023.pdf;;;
12361;О Законе Республики Тыва «Об исполнении республиканского бюджета Республики Тыва за 2022 год»;12361;Y;21.06.2023 13:53:00;;;;text;;;text;;500;;13.06.2023;№ 2031 ПВХ-III;/upload/iblock/8c6/n2xlbkw06e134mixvxgbp5t94cx2j4c2/№ 2031 от 13.06.2023.pdf;;;
12362;О проекте закона Республики Тыва «Об исполнении бюджета Территориального фонда обязательного медицинского страхования Республики Тыва за 2022 год»;12362;Y;21.06.2023 13:55:00;;;;text;;;text;;500;;13.06.2023;№ 2032 ПВХ-III;/upload/iblock/871/2lqnhvaawik3brrpa5d8ggp828jy4sm4/№ 2032 от 13.06.2023.pdf;;;
12363;О Законе Республики Тыва «Об исполнении бюджета Территориального фонда обязательного медицинского страхования Республики Тыва за 2022 год»;12363;Y;21.06.2023 13:59:00;;;;text;;;text;;500;;13.06.2023;№ 2033 ПВХ-III;/upload/iblock/9a5/rnlx5qt9bcmkxsfoc0ln0ruf1pqnaifd/№ 2033 от 13.06.2023.pdf;;;
12364;О проекте закона Республики Тыва «О внесении изменения в статью 23 Закона Республики Тыва «О налоге на имущество организаций» Верховный;12364;Y;21.06.2023 14:09:00;;;;text;;;text;;500;;13.06.2023;№ 2034 ПВХ-III;/upload/iblock/5f7/yp5eyyxyvydmmbpx9fnz5or2ukmzgww7/№ 2034 от 13.06.2023.pdf;;;
12365;О Законе Республики Тыва «О внесении изменения в статью 2 Закона Республики Тыва «О налоге на имущество организаций»;12365;Y;21.06.2023 14:11:00;;;;text;;;text;;500;;13.06.2023;№ 2035 ПВХ-III;/upload/iblock/47c/2infb704rda6to3y6wxs8zbnh7d28kkd/№ 2035 от 13.06.2023.pdf;;;
12366;О проекте закона Республики Тыва «О порядке участия Министерства финансов Республики Тыва в проведении проверки соответствия кандидатов на замещение должности руководителя финансового органа муниципального района, городского округа Республики Тыва квалифи;12366;Y;21.06.2023 14:31:00;;;;text;;;text;;500;;13.06.2023;№ 2036 ПВХ-III;/upload/iblock/86c/o7rpq939dmop10m6mqw74v81ns6b8y9c/№ 2036 от 13.06.2023.pdf;;;
12367;О Законе Республики Тыва «О порядке участия Министерства финансов Республики Тыва в проведении проверки соответствия кандидатов на замещение должности руководителя финансового органа муниципального района, городского округа Республики Тыва квалификационны;12367;Y;21.06.2023 14:32:00;;;;text;;;text;;500;;13.06.2023;№ 2037 ПВХ-III;/upload/iblock/1b0/qm02hsetem6rj1ipgrqzkmayl2bivub6/№ 2037 от 13.06.2023.pdf;;;
12368;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О наделении органов местного самоуправления муниципальных районов и городских округов отдельными государственными полномочиями Республики Тыва по организации и обеспечению отд;12368;Y;21.06.2023 14:34:00;;;;text;;;text;;500;;13.06.2023;№ 2038 ПВХ-III;/upload/iblock/be0/ay74o5161iim2e3mp0utjzsb0rqd01wk/№ 2038 от 13.06.2023.pdf;;;
12369;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О наделении органов местного самоуправления муниципальных районов и городских округов отдельными государственными полномочиями Республики Тыва по организации и обеспечению отдыха и оз;12369;Y;21.06.2023 14:35:00;;;;text;;;text;;500;;13.06.2023;№ 2039 ПВХ-III;/upload/iblock/369/e3mdpm6509w2hv0w6yjxiorutzoy0rd2/№ 2039 от 13.06.2023.pdf;;;
12370;О проекте закона Республики Тыва «О внесении изменения в статью 6 Закона Республики Тыва «О системе профилактики безнадзорности и правонарушений несовершеннолетних в Республике Тыва»;12370;Y;21.06.2023 14:36:00;;;;text;;;text;;500;;13.06.2023;№ 2040 ПВХ-III;/upload/iblock/c29/6nbwsmpkgxa4mp3m7swcyxhfqegd9j34/№ 2040 от 13.06.2023.pdf;;;
12371;О Законе Республики Тыва «О внесении изменения в статью 6 Закона Республики Тыва «О системе профилактики безнадзорности и правонарушений несовершеннолетних в Республике Тыва»;12371;Y;21.06.2023 14:38:00;;;;text;;;text;;500;;13.06.2023;№ 2041 ПВХ-III;/upload/iblock/a15/ujnue6g9th879qc51pz2ope69wmwhr4a/№ 2041 от 13.06.2023.pdf;;;
12372;О проекте закона Республики Тыва «О внесении изменения в статью 3 Закона Республики Тыва «О мерах по предупреждению вреда физическому и нравственному развитию детей в Республике Тыва»;12372;Y;21.06.2023 14:42:00;;;;text;;;text;;500;;13.06.2023;№ 2042 ПВХ-III;/upload/iblock/e24/fa8rcyny1knj2fqqwheov1a9id6wy43l/№ 2042 от 13.06.2023.pdf;;;
12373;О Законе Республики Тыва «О внесении изменения в статью 3 Закона Республики Тыва «О мерах по предупреждению вреда физическому и нравственному развитию детей в Республике Тыва»;12373;Y;21.06.2023 15:06:00;;;;text;;;text;;500;;13.06.2023;№ 2043 ПВХ-III;/upload/iblock/010/145lyz51vj0yamcgktlbvl7h4kr6erjn/№ 2043 от 13.06.2023.pdf;;;
12374;О проекте закона Республики Тыва «Об образовании населенного пункта на территории муниципального района «Монгун-Тайгинский кожуун Республики Тыва» Верховный;12374;Y;21.06.2023 15:18:00;;;;text;;;text;;500;;13.06.2023;№ 2044 ПВХ-III;/upload/iblock/cdb/zufzs58b3ouk5uvgki91b2o71f2y0i23/№ 2044 от 13.06.2023.pdf;;;
12375;О Законе Республики Тыва «Об образовании населенного пункта на территории муниципального района «Монгун-Тайгинский кожуун Республики Тыва» Верховный;12375;Y;21.06.2023 15:20:00;;;;text;;;text;;500;;13.06.2023; 2045 ПВХ-III;/upload/iblock/41c/p2ezhm9nnacos2z492042wyf23or7x64/№ 2045 от 13.06.2023.pdf;;;
12376;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О регистре муниципальных нормативных правовых актов Республики Тыва»;12376;Y;21.06.2023 15:21:00;;;;text;;;text;;500;;13.06.2023; 2046 ПВХ-III;/upload/iblock/010/opqcmeplvxdsigjm4twq3qgfiyzl1b7w/№ 2046 от 13.06.2023.pdf;;;
12377;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О регистре муниципальных нормативных правовых актов Республики Тыва»;12377;Y;21.06.2023 15:22:00;;;;text;;;text;;500;;13.06.2023; 2047 ПВХ-III;/upload/iblock/ce9/s3pjib1k3itdrq6cbxih8hqc182ui6pi/№ 2047 от 13.06.2023.pdf;;;
12378;О проекте закона Республики Тыва «О признании утратившим силу Закона Республики Тыва «О развитии ипотечного жилищного кредитования в Республике Тыва» Верховный;12378;Y;21.06.2023 15:24:00;;;;text;;;text;;500;;13.06.2023; 2048 ПВХ-III;/upload/iblock/d2e/df5wyqe8m22nfx30xrke2n909a14p01k/№ 2048 от 13.06.2023.pdf;;;
12379;О Законе Республики Тыва «О признании утратившим силу Закона Республики Тыва «О развитии ипотечного жилищного кредитования в Республике Тыва»;12379;Y;21.06.2023 15:25:00;;;;text;;;text;;500;;13.06.2023; 2049 ПВХ-III;/upload/iblock/c2c/5dmw1prm5pxckqzqrtwxv57lmaikb6wu/№ 2049 от 13.06.2023.pdf;;;
12380;О Законе Республики Тыва «О нематериальном этнокультурном достоянии Республики Тыва»;12380;Y;21.06.2023 15:27:00;;;;text;;;text;;500;;13.06.2023; 2050 ПВХ-III;/upload/iblock/412/vlg61738rqouyy1sp20f44cu9wp65pyy/№ 2050 от 13.06.2023.pdf;;;
12381;О проекте закона Республики Тыва «О внесении изменений в Закон Республики Тыва «О мерах по противодействию коррупции в Республике Тыва» и Закон Республики Тыва «О порядке предоставления сведений о доходах, расходах, об имуществе и обязательствах имуществе;12381;Y;21.06.2023 15:28:00;;;;text;;;text;;500;;13.06.2023; 2051 ПВХ-III;/upload/iblock/dcf/lgxim5v08lruw2yufc3t5o5m157kw9l6/№ 2051 от 13.06.2023.pdf;;;
12382;О Законе Республики Тыва «О внесении изменений в Закон Республики Тыва «О мерах по противодействию коррупции в Республике Тыва» и Закон Республики Тыва «О порядке предоставления сведений о доходах, расходах, об имуществе и обязательствах имущественного ха;12382;Y;21.06.2023 15:29:00;;;;text;;;text;;500;;13.06.2023; 2052 ПВХ-III;/upload/iblock/d2d/ycl31s8ocdpaktqtnfisqsg5o0rq17i9/№ 2052 от 13.06.2023.pdf;;;
